Timestamp,Winner Name,Loser Name,Result,Punishment Pack,Punishment Pack contents,Notes,,Winner Game Wins,Loser Game Wins,Week,Week Value,Week Start (PST)
3/23/2022 17:58:08,Nicholas L - PlayOnBirds#63476,Chris P - Joker01#66827,2-1,,,,,,,,,
3/23/2022 18:12:24,Damien F - DamienF16#63049,Krzys H - FaceBeardMcBeard#24731,2-0,,,,,,,,,
3/23/2022 18:33:20,Daniel J - Insequent#82225,Nelson K - accpi#18634,2-0,,1,,,,,,,
3/23/2022 19:21:48,Daniel J - Insequent#82225,Damien F - DamienF16#63049,2-0,,1,,,,,,,
3/23/2022 20:02:29,Edgar A - PlayfulTerror#04926,Damien F - DamienF16#63049,2-0,,1,Good Games!,,,,,,
3/23/2022 20:25:51,Joe T - elasticity#07466,Damien F - DamienF16#63049,2-0,,,,,,,,,
3/23/2022 21:56:03,Christopher G - oompaloompa#65002,Joe T - elasticity#07466,2-1,,1,,,,,,,
3/23/2022 22:14:58,Ryan W - MuttBunchies#61653,Chris G - MachineKingV#13646,2-1,,,,,,,,,
3/23/2022 23:12:51,Johnny M - Johnny#69519,Jaidin M - MnemonicDevice#38774,2-0,,,,,,,,,
3/24/2022 10:46:31,Adam S - wizma#29010,Rowan C - rcb#09642,2-1,,,Good games!,,,,,,
3/24/2022 13:54:16,Jeremy E - Lhurgoyf#37289,Joe T - elasticity#07466,2-1,,1,"close games, gl the rest of the way!",,,,,,
3/24/2022 16:07:48,Nicholas L - PlayOnBirds#63476,Helge B - turd_burglar#45671,2-0,,1,,,,,,,
3/24/2022 18:03:04,Nicholas L - PlayOnBirds#63476,Zeke W - smarmyplatapus#30066,2-0,,,,,,,,,
3/24/2022 19:23:04,Edgar A - PlayfulTerror#04926,Grey H - grensley#29260,2-0,,1,Nice enchantment deck,,,,,,
3/24/2022 20:11:26,Nik S - njsiii#50504,Grey H - grensley#29260,2-0,,1,,,,,,,
3/24/2022 21:06:44,Daniel M - HPWizard#40332,Grey H - grensley#29260,2-1,,,,,,,,,
3/24/2022 21:13:08,Ryan W - MuttBunchies#61653,Jordan P - chunkieluver53#92811,2-0,,,,,,,,,
3/24/2022 22:36:48,Steve T - strout#45062,Christopher G - oompaloompa#65002,2-1,,1,,,,,,,
3/24/2022 23:18:34,Steve T - strout#45062,Joe T - elasticity#07466,2-1,,1,,,,,,,
3/24/2022 23:34:37,Steve T - strout#45062,Doug C - dougisacat#58521,2-0,,1,,,,,,,
3/25/2022 9:23:57,Nelson K - accpi#18634,Christian W - Senpaiman#86951,2-1,,1,,,,,,,
3/25/2022 11:56:48,Nelson K - accpi#18634,Steve T - strout#45062,2-1,,1,,,,,,,
3/25/2022 12:59:58,Steve T - strout#45062,Christian W - Senpaiman#86951,2-0,,1,,,,,,,
3/25/2022 13:23:59,Chris R - Sinkwater#27508,Christian W - Senpaiman#86951,2-0,,,,,,,,,
3/25/2022 14:36:59,Steve T - strout#45062,Chris R - Sinkwater#27508,2-1,,1,,,,,,,
3/25/2022 15:52:16,Doug C - dougisacat#58521,Chris R - Sinkwater#27508,2-1,,1,,,,,,,
3/25/2022 17:00:03,Helge B - turd_burglar#45671,Doug C - dougisacat#58521,2-0,,1,Sanctum Weaver OP?,,,,,,
3/25/2022 18:25:14,Cody-Rayce MG - Rayce#56572,Steve T - strout#45062,2-1,,1,ggs,,,,,,
3/25/2022 18:50:03,John P - gokuorgohome#51511,Nik S - njsiii#50504,2-1,,1,,,,,,,
3/25/2022 19:07:18,Damian S - ButCrackMagic#71223,Sawyer T - soyboy#35469,2-1,,1,,,,,,,
3/25/2022 22:30:50,Steve T - strout#45062,John P - gokuorgohome#51511,2-0,,1,,,,,,,
3/25/2022 23:12:41,Jeremy E - Lhurgoyf#37289,Steve T - strout#45062,2-0,,1,super close - hope to see you in top 8!,,,,,,
3/25/2022 23:22:26,Sawyer T - soyboy#35469,Daniel J - Insequent#82225,2-0,,1,,,,,,,
3/26/2022 0:02:15,Doug C - dougisacat#58521,Jeremy E - Lhurgoyf#37289,2-0,,1,Mech titan core,,,,,,
3/26/2022 0:11:25,Christopher G - oompaloompa#65002,Daniel J - Insequent#82225,2-1,,,,,,,,,
3/26/2022 1:16:52,Christopher G - oompaloompa#65002,Steve T - strout#45062,2-1,,,,,,,,,
3/26/2022 10:31:00,Adam S - wizma#29010,Harry B - Midnight_0il#97781,2-1,,,Great games!,,,,,,
3/26/2022 15:24:33,Chris R - Sinkwater#27508,Helge B - turd_burglar#45671,2-0,,1,,,,,,,
3/26/2022 15:56:57,Doug C - dougisacat#58521,Joe T - elasticity#07466,2-1,,,mechtitan core ,,,,,,
3/26/2022 16:28:30,Nicholas L - PlayOnBirds#63476,Damian S - ButCrackMagic#71223,2-1,,1,,,,,,,
3/26/2022 16:29:03,Chris R - Sinkwater#27508,Nelson K - accpi#18634,2-1,,1,,,,,,,
3/26/2022 16:46:27,Jay S - Trainyaj#13755,Cody-Rayce MG - Rayce#56572,2-0,,1,,,,,,,
3/26/2022 16:56:20,Johnny M - Johnny#69519,Doug C - dougisacat#58521,2-0,,,,,,,,,
3/26/2022 17:19:19,Nelson K - accpi#18634,Damian S - ButCrackMagic#71223,2-1,,,,,,,,,
3/26/2022 17:36:17,Johnny M - Johnny#69519,Nelson K - accpi#18634,2-0,,1,,,,,,,
3/26/2022 18:36:18,Nicholas L - PlayOnBirds#63476,Christopher G - oompaloompa#65002,2-0,,1,,,,,,,
3/26/2022 18:52:34,Edgar A - PlayfulTerror#04926,Nelson K - accpi#18634,2-1,,,Tezzeret and El RATO,,,,,,
3/26/2022 19:20:21,Nicholas L - PlayOnBirds#63476,John P - gokuorgohome#51511,2-1,,,,,,,,,
3/27/2022 18:19:39,Jeremy E - Lhurgoyf#37289,Edgar A - PlayfulTerror#04926,2-1,,1,"phew, very close!",,,,,,
3/27/2022 20:30:25,Adam S - wizma#29010,Chase H - chase#1609,2-0,,1,Good games!,,,,,,
3/28/2022 14:43:37,Helge B - turd_burglar#45671,Christopher G - oompaloompa#65002,2-0,,1,,,,,,,
3/28/2022 15:14:20,Cody-Rayce MG - Rayce#56572,Helge B - turd_burglar#45671,2-0,,,ggs,,,,,,
3/28/2022 18:10:48,Christopher G - oompaloompa#65002,Sawyer T - soyboy#35469,2-1,,1,,,,,,,
3/28/2022 19:45:34,Ryan D - TheSlickness#10857,Cody-Rayce MG - Rayce#56572,2-1,,1,,,,,,,
3/28/2022 20:30:24,Johnny M - Johnny#69519,Ryan D - TheSlickness#10857,2-0,,,,,,,,,
3/28/2022 22:31:07,Jay S - Trainyaj#13755,Johnny M - Johnny#69519,2-0,,1,,,,,,,
3/28/2022 23:08:04,Ben DP - bdp18#67423,Edgar A - PlayfulTerror#04926,2-0,,,,,,,,,
3/29/2022 0:31:07,Jeremy E - Lhurgoyf#37289,Nicholas L - PlayOnBirds#63476,2-0,,,"tough ones, better luck next one",,,,,,
3/29/2022 1:12:25,Jeremy E - Lhurgoyf#37289,Ben DP - bdp18#67423,2-1,,1,very ggs!  hope to see you in t8,,,,,,
3/29/2022 21:22:58,Chris R - Sinkwater#27508,Jay S - Trainyaj#13755,2-0,,1,,,,,,,
3/29/2022 21:34:04,Frances L - Kawaiiru#25405,Nik S - njsiii#50504,2-0,,,,,,,,,
3/29/2022 22:21:33,Frances L - Kawaiiru#25405,Chris R - Sinkwater#27508,2-1,,1,,,,,,,
3/29/2022 22:39:46,Christopher G - oompaloompa#65002,Jay S - Trainyaj#13755,2-0,,1,,,,,,,
3/29/2022 23:15:20,Adam S - wizma#29010,Chris R - Sinkwater#27508,2-0,,1,Great games!,,,,,,
3/29/2022 23:18:47,Nick P - CrustyCheeseburger#09888,Frances L - Kawaiiru#25405,2-1,,1,,,,,,,
3/29/2022 23:59:17,Johnny M - Johnny#69519,Frances L - Kawaiiru#25405,2-1,,1,,,,,,,
3/30/2022 0:17:59,Nick P - CrustyCheeseburger#09888,Sawyer T - soyboy#35469,2-0,,1,,,,,,,
3/30/2022 0:45:06,Adam S - wizma#29010,Nick P - CrustyCheeseburger#09888,2-0,,,Great games,,,,,,
3/30/2022 13:08:10,Ben DP - bdp18#67423,Chase H - chase#1609,2-1,,,,,,,,,
3/30/2022 20:49:46,Ben DP - bdp18#67423,Ryan W - MuttBunchies#61653,2-0,,,,,,,,,
3/30/2022 21:50:09,Jay S - Trainyaj#13755,Ben DP - bdp18#67423,2-0,,1,,,,,,,
3/30/2022 23:35:53,Adam S - wizma#29010,Frances L - Kawaiiru#25405,2-0,,,Crazy games!,,,,,,
3/31/2022 11:14:19,Chris R - Sinkwater#27508,Jeff U - LargeMidget#22940,2-1,,,,,,,,,
3/31/2022 18:21:51,Cody-Rayce MG - Rayce#56572,Sawyer T - soyboy#35469,2-0,,,ggs mana :(,,,,,,
,,,,,,TEST,,,,,,
